lncRNA_id,line1_name,line1_family,chr,lncrna_start,lncrna_end,line1_start,line1_end,association_type,distance
ENSG00000272894.5,L1ME4c,L1,chr7,7552462,7566996,7518589,7518710,proximal,33752
ENSG00000272894.5,L1ME3Cz,L1,chr7,7552462,7566996,7526039,7526436,proximal,26026
ENSG00000272894.5,L1ME2,L1,chr7,7552462,7566996,7528548,7528907,proximal,23555
ENSG00000272894.5,L1MC5a,L1,chr7,7552462,7566996,7536223,7536333,proximal,16129
ENSG00000272894.5,L1ME2z,L1,chr7,7552462,7566996,7541927,7542067,proximal,10395
ENSG00000272894.5,L1ME2z,L1,chr7,7552462,7566996,7542355,7542514,proximal,9948
ENSG00000272894.5,L1PA2,L1,chr7,7552462,7566996,7544201,7547598,proximal,4864
ENSG00000272894.5,L1ME3Cz,L1,chr7,7552462,7566996,7547685,7548526,proximal,3936
ENSG00000272894.5,L1ME4a,L1,chr7,7552462,7566996,7554602,7554685,overlap,0
ENSG00000272894.5,L1MA1,L1,chr7,7552462,7566996,7556015,7556083,overlap,0
ENSG00000272894.5,L1PA13,L1,chr7,7552462,7566996,7556348,7562119,overlap,0
ENSG00000272894.5,HAL1,L1,chr7,7552462,7566996,7565473,7565530,overlap,0
ENSG00000272894.5,L1MEf,L1,chr7,7552462,7566996,7590470,7591297,proximal,23474
ENSG00000272894.5,L1MEf,L1,chr7,7552462,7566996,7591579,7591984,proximal,24583
ENSG00000272894.5,L1MEf,L1,chr7,7552462,7566996,7592288,7592413,proximal,25292
ENSG00000272894.5,L1MEf,L1,chr7,7552462,7566996,7592906,7592947,proximal,25910
ENSG00000272894.5,L1ME3Cz,L1,chr7,7552462,7566996,7598859,7598913,proximal,31863
ENSG00000272894.5,L1PA15,L1,chr7,7552462,7566996,7599761,7600187,proximal,32765
ENSG00000272894.5,L1PA4,L1,chr7,7552462,7566996,7600270,7604230,proximal,33274
ENSG00000272894.5,L1M5,L1,chr7,7552462,7566996,7605199,7605297,proximal,38203
ENSG00000272894.5,L1M5,L1,chr7,7552462,7566996,7605594,7605708,proximal,38598
ENSG00000272894.5,L1MD,L1,chr7,7552462,7566996,7610905,7611019,proximal,43909
ENSG00000272894.5,L1ME4c,L1,chr7,7552462,7566996,7611500,7611899,proximal,44504
ENSG00000272894.5,L1MB3,L1,chr7,7552462,7566996,7616339,7616404,proximal,49343
ENSG00000272894.5,L1MB3,L1,chr7,7552462,7566996,7616704,7616929,proximal,49708
ENSG00000226245.1,L1MA4,L1,chr10,43643872,43645047,43597102,43597282,proximal,46590
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43601034,43601117,proximal,42755
ENSG00000226245.1,L1ME4b,L1,chr10,43643872,43645047,43610768,43611039,proximal,32833
ENSG00000226245.1,L1ME4b,L1,chr10,43643872,43645047,43611362,43611924,proximal,31948
ENSG00000226245.1,L1ME4b,L1,chr10,43643872,43645047,43612080,43612203,proximal,31669
ENSG00000226245.1,L1ME4b,L1,chr10,43643872,43645047,43612808,43613053,proximal,30819
ENSG00000226245.1,L1ME3A,L1,chr10,43643872,43645047,43613092,43613390,proximal,30482
ENSG00000226245.1,L1ME3A,L1,chr10,43643872,43645047,43613516,43613931,proximal,29941
ENSG00000226245.1,L1ME3A,L1,chr10,43643872,43645047,43614227,43614251,proximal,29621
ENSG00000226245.1,L1ME3A,L1,chr10,43643872,43645047,43614708,43614953,proximal,28919
ENSG00000226245.1,L1MD,L1,chr10,43643872,43645047,43618825,43619033,proximal,24839
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43619529,43619764,proximal,24108
ENSG00000226245.1,L1MD,L1,chr10,43643872,43645047,43621664,43622258,proximal,21614
ENSG00000226245.1,L1MD,L1,chr10,43643872,43645047,43622571,43623420,proximal,20452
ENSG00000226245.1,L1MB7,L1,chr10,43643872,43645047,43623722,43624058,proximal,19814
ENSG00000226245.1,L1MB7,L1,chr10,43643872,43645047,43624850,43624955,proximal,18917
ENSG00000226245.1,L1MB7,L1,chr10,43643872,43645047,43625346,43625521,proximal,18351
ENSG00000226245.1,L1MB7,L1,chr10,43643872,43645047,43626113,43626236,proximal,17636
ENSG00000226245.1,L1MB7,L1,chr10,43643872,43645047,43626817,43627025,proximal,16847
ENSG00000226245.1,L1MB7,L1,chr10,43643872,43645047,43627334,43627792,proximal,16080
ENSG00000226245.1,L1ME3Cz,L1,chr10,43643872,43645047,43632375,43632555,proximal,11317
ENSG00000226245.1,L1MDa,L1,chr10,43643872,43645047,43632967,43633152,proximal,10720
ENSG00000226245.1,L1MDa,L1,chr10,43643872,43645047,43633630,43633785,proximal,10087
ENSG00000226245.1,L1PA13,L1,chr10,43643872,43645047,43633807,43634626,proximal,9246
ENSG00000226245.1,L1PA13,L1,chr10,43643872,43645047,43634905,43636579,proximal,7293
ENSG00000226245.1,L1MDa,L1,chr10,43643872,43645047,43636565,43637179,proximal,6693
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43638541,43638861,proximal,5011
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43639027,43639982,proximal,3890
ENSG00000226245.1,L1ME2,L1,chr10,43643872,43645047,43641827,43642258,proximal,1614
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43650652,43650869,proximal,5605
ENSG00000226245.1,L1ME3Cz,L1,chr10,43643872,43645047,43651093,43651168,proximal,6046
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43651303,43651412,proximal,6256
ENSG00000226245.1,L1MC4a,L1,chr10,43643872,43645047,43654217,43654379,proximal,9170
ENSG00000226245.1,L1MC4a,L1,chr10,43643872,43645047,43654658,43654817,proximal,9611
ENSG00000226245.1,L1PA6,L1,chr10,43643872,43645047,43656188,43656846,proximal,11141
ENSG00000226245.1,L1PA6,L1,chr10,43643872,43645047,43657088,43657139,proximal,12041
ENSG00000226245.1,L1M5,L1,chr10,43643872,43645047,43661420,43661674,proximal,16373
ENSG00000226245.1,L1ME2,L1,chr10,43643872,43645047,43661739,43662421,proximal,16692
ENSG00000226245.1,L1ME4c,L1,chr10,43643872,43645047,43667087,43667145,proximal,22040
ENSG00000226245.1,L1M4,L1,chr10,43643872,43645047,43675623,43675824,proximal,30576
ENSG00000226245.1,L1ME1,L1,chr10,43643872,43645047,43680524,43680797,proximal,35477
ENSG00000226245.1,HAL1ME,L1,chr10,43643872,43645047,43686824,43686935,proximal,41777
ENSG00000226245.1,L1MB3,L1,chr10,43643872,43645047,43690818,43691468,proximal,45771
ENSG00000214548.18,L1M5,L1,chr14,100779410,100861031,100739863,100740047,proximal,39363
ENSG00000214548.18,L1MC,L1,chr14,100779410,100861031,100741251,100741377,proximal,38033
ENSG00000214548.18,L1M5,L1,chr14,100779410,100861031,100741554,100741915,proximal,37495
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100753662,100754801,proximal,24609
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100754933,100755339,proximal,24071
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100755706,100756874,proximal,22536
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100757102,100757341,proximal,22069
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100758007,100758896,proximal,20514
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100759209,100760660,proximal,18750
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100761272,100761834,proximal,17576
ENSG00000214548.18,L1PB4,L1,chr14,100779410,100861031,100761834,100761960,proximal,17450
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100761960,100762498,proximal,16912
ENSG00000214548.18,L1MA4,L1,chr14,100779410,100861031,100774595,100774649,proximal,4761
ENSG00000214548.18,L1MA4,L1,chr14,100779410,100861031,100774763,100775327,proximal,4083
ENSG00000214548.18,L1ME3A,L1,chr14,100779410,100861031,100780237,100780433,overlap,0
ENSG00000214548.18,L1MB3,L1,chr14,100779410,100861031,100781705,100782021,overlap,0
ENSG00000214548.18,L1MB3,L1,chr14,100779410,100861031,100782222,100782491,overlap,0
ENSG00000214548.18,L1ME3G,L1,chr14,100779410,100861031,100786631,100786980,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100792917,100793349,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100793669,100794138,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100794442,100795755,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100796383,100796556,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100796896,100797396,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100797696,100797742,overlap,0
ENSG00000214548.18,L1M5,L1,chr14,100779410,100861031,100797736,100797773,overlap,0
ENSG00000214548.18,L1M5,L1,chr14,100779410,100861031,100798116,100798201,overlap,0
ENSG00000214548.18,L1M5,L1,chr14,100779410,100861031,100798516,100798877,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100799179,100800356,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100800651,100800808,overlap,0
ENSG00000214548.18,L1MEc,L1,chr14,100779410,100861031,100801114,100801319,overlap,0
ENSG00000214548.18,L1ME1,L1,chr14,100779410,100861031,100801934,100802754,overlap,0
ENSG00000214548.18,L1ME4b,L1,chr14,100779410,100861031,100814222,100814389,overlap,0
ENSG00000214548.18,L1ME4a,L1,chr14,100779410,100861031,100821876,100822006,overlap,0
ENSG00000214548.18,L1MC2,L1,chr14,100779410,100861031,100844457,100844727,overlap,0
ENSG00000214548.18,L1ME5,L1,chr14,100779410,100861031,100849279,100849392,overlap,0
ENSG00000214548.18,L1ME4c,L1,chr14,100779410,100861031,100853587,100853815,overlap,0
ENSG00000214548.18,L1ME4c,L1,chr14,100779410,100861031,100854152,100854325,overlap,0
ENSG00000214548.18,L1MB8,L1,chr14,100779410,100861031,100873813,100874040,proximal,12782
ENSG00000214548.18,L1PB1,L1,chr14,100779410,100861031,100876577,100876766,proximal,15546
ENSG00000214548.18,L1ME3G,L1,chr14,100779410,100861031,100897331,100897706,proximal,36300
ENSG00000214548.18,L1ME5,L1,chr14,100779410,100861031,100897872,100897994,proximal,36841
ENSG00000214548.18,L1MC,L1,chr14,100779410,100861031,100898020,100898098,proximal,36989
ENSG00000214548.18,L1ME4b,L1,chr14,100779410,100861031,100898280,100898434,proximal,37249
ENSG00000214548.18,L1MC5,L1,chr14,100779410,100861031,100905713,100906123,proximal,44682
ENSG00000259291.2,L1ME4a,L1,chr15,90074512,90082207,90025378,90025624,proximal,48888
ENSG00000259291.2,L1MD,L1,chr15,90074512,90082207,90025818,90027073,proximal,47439
ENSG00000259291.2,L1MC4,L1,chr15,90074512,90082207,90028108,90028317,proximal,46195
ENSG00000259291.2,L1ME4c,L1,chr15,90074512,90082207,90028816,90029013,proximal,45499
ENSG00000259291.2,L1MC4,L1,chr15,90074512,90082207,90038311,90038707,proximal,35805
ENSG00000259291.2,L1MC4,L1,chr15,90074512,90082207,90038741,90038788,proximal,35724
ENSG00000259291.2,HAL1,L1,chr15,90074512,90082207,90040617,90040905,proximal,33607
ENSG00000259291.2,L1MB3,L1,chr15,90074512,90082207,90095942,90096014,proximal,13735
ENSG00000259291.2,L1MB3,L1,chr15,90074512,90082207,90096313,90096633,proximal,14106
ENSG00000259291.2,L1MB3,L1,chr15,90074512,90082207,90096937,90097118,proximal,14730
ENSG00000259291.2,L1MB3,L1,chr15,90074512,90082207,90097452,90097845,proximal,15245
ENSG00000259291.2,L1MC2,L1,chr15,90074512,90082207,90110417,90110698,proximal,28210
ENSG00000259291.2,L1ME4a,L1,chr15,90074512,90082207,90112188,90112288,proximal,29981
ENSG00000259291.2,L1MEd,L1,chr15,90074512,90082207,90118086,90118485,proximal,35879
ENSG00000259291.2,L1MEd,L1,chr15,90074512,90082207,90118781,90118861,proximal,36574
ENSG00000259291.2,L1MEd,L1,chr15,90074512,90082207,90118867,90118908,proximal,36660
ENSG00000259291.2,L1MEd,L1,chr15,90074512,90082207,90119070,90119195,proximal,36863
ENSG00000259291.2,L1MEd,L1,chr15,90074512,90082207,90119645,90119772,proximal,37438
ENSG00000259291.2,L1MEi,L1,chr15,90074512,90082207,90119980,90120119,proximal,37773
ENSG00000259291.2,L1ME3A,L1,chr15,90074512,90082207,90120636,90121410,proximal,38429
ENSG00000259291.2,L1ME3A,L1,chr15,90074512,90082207,90121720,90121758,proximal,39513
ENSG00000259291.2,L1ME3A,L1,chr15,90074512,90082207,90122073,90122194,proximal,39866
ENSG00000259291.2,L1ME3A,L1,chr15,90074512,90082207,90122951,90123064,proximal,40744
ENSG00000259291.2,L1M5,L1,chr15,90074512,90082207,90123547,90123627,proximal,41340
ENSG00000259291.2,L1MA7,L1,chr15,90074512,90082207,90123809,90124053,proximal,41602
ENSG00000259291.2,L1MEc,L1,chr15,90074512,90082207,90124871,90124928,proximal,42664
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50881464,50881664,proximal,49320
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50881960,50882056,proximal,48928
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50882213,50882597,proximal,48387
ENSG00000259456.4,L1M4,L1,chr20,50930984,50945148,50883144,50883404,proximal,47580
ENSG00000259456.4,L1M2,L1,chr20,50930984,50945148,50911196,50911459,proximal,19525
ENSG00000259456.4,L1MB2,L1,chr20,50930984,50945148,50917720,50918110,proximal,12874
ENSG00000259456.4,L1MB3,L1,chr20,50930984,50945148,50918103,50918155,proximal,12829
ENSG00000259456.4,L1ME3G,L1,chr20,50930984,50945148,50944044,50944345,overlap,0
ENSG00000259456.4,L1M5,L1,chr20,50930984,50945148,50944891,50945143,overlap,0
ENSG00000259456.4,L1M1,L1,chr20,50930984,50945148,50949794,50950266,proximal,4646
ENSG00000259456.4,L1ME3G,L1,chr20,50930984,50945148,50951431,50951506,proximal,6283
ENSG00000259456.4,L1ME3G,L1,chr20,50930984,50945148,50951818,50951895,proximal,6670
ENSG00000259456.4,L1M5,L1,chr20,50930984,50945148,50952325,50952378,proximal,7177
ENSG00000259456.4,L1M5,L1,chr20,50930984,50945148,50952395,50952664,proximal,7247
ENSG00000259456.4,L1MA9,L1,chr20,50930984,50945148,50952826,50953073,proximal,7678
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50957178,50957429,proximal,12030
ENSG00000259456.4,L1ME3A,L1,chr20,50930984,50945148,50967055,50967101,proximal,21907
ENSG00000259456.4,L1ME3A,L1,chr20,50930984,50945148,50967236,50967384,proximal,22088
ENSG00000259456.4,L1MC5,L1,chr20,50930984,50945148,50974660,50975033,proximal,29512
ENSG00000259456.4,L1MB2,L1,chr20,50930984,50945148,50982922,50983657,proximal,37774
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50984786,50984998,proximal,39638
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50985300,50985428,proximal,40152
ENSG00000259456.4,L1ME4b,L1,chr20,50930984,50945148,50986546,50986865,proximal,41398
ENSG00000234327.10,L1MB5,L1,chr17,5097223,5115004,5050639,5050698,proximal,46525
ENSG00000234327.10,L1MC5a,L1,chr17,5097223,5115004,5051141,5051306,proximal,45917
ENSG00000234327.10,L1MC5a,L1,chr17,5097223,5115004,5051601,5051671,proximal,45552
ENSG00000234327.10,L1M5,L1,chr17,5097223,5115004,5051776,5051930,proximal,45293
ENSG00000234327.10,L1ME4b,L1,chr17,5097223,5115004,5058746,5059055,proximal,38168
ENSG00000234327.10,L1ME4b,L1,chr17,5097223,5115004,5059369,5059394,proximal,37829
ENSG00000234327.10,L1M2,L1,chr17,5097223,5115004,5070462,5070711,proximal,26512
ENSG00000234327.10,L1M5,L1,chr17,5097223,5115004,5090159,5090448,proximal,6775
ENSG00000234327.10,L1MB8,L1,chr17,5097223,5115004,5094788,5094890,proximal,2333
ENSG00000234327.10,L1MEc,L1,chr17,5097223,5115004,5100988,5101197,overlap,0
ENSG00000234327.10,L1MEc,L1,chr17,5097223,5115004,5101453,5101606,overlap,0
ENSG00000234327.10,L1ME4a,L1,chr17,5097223,5115004,5106584,5106783,overlap,0
ENSG00000234327.10,L1M5,L1,chr17,5097223,5115004,5128282,5128413,proximal,13278
ENSG00000234327.10,L1MC3,L1,chr17,5097223,5115004,5134343,5135011,proximal,19339
ENSG00000234327.10,L1MD3,L1,chr17,5097223,5115004,5140143,5140282,proximal,25139
ENSG00000234327.10,L1MD3,L1,chr17,5097223,5115004,5140590,5140620,proximal,25586
ENSG00000234327.10,L1ME3B,L1,chr17,5097223,5115004,5151218,5151431,proximal,36214
ENSG00000234327.10,L1ME3B,L1,chr17,5097223,5115004,5151474,5151893,proximal,36470
ENSG00000234327.10,L1ME3B,L1,chr17,5097223,5115004,5151915,5151956,proximal,36911
ENSG00000234327.10,L1ME3B,L1,chr17,5097223,5115004,5152257,5152719,proximal,37253
ENSG00000234327.10,L1ME3B,L1,chr17,5097223,5115004,5153014,5153289,proximal,38010
ENSG00000234327.10,L1MC5,L1,chr17,5097223,5115004,5158941,5159071,proximal,43937
ENSG00000234327.10,L1M5,L1,chr17,5097223,5115004,5159046,5159096,proximal,44042
ENSG00000234327.10,L1MA9,L1,chr17,5097223,5115004,5160394,5160482,proximal,45390
ENSG00000234327.10,L1P2,L1,chr17,5097223,5115004,5160580,5160933,proximal,45576
ENSG00000234327.10,L1PA5,L1,chr17,5097223,5115004,5160933,5161032,proximal,45929
ENSG00000234327.10,L1ME4a,L1,chr17,5097223,5115004,5164815,5165302,proximal,49811
ENSG00000238018.2,L1ME4b,L1,chr2,54661011,54680045,54652346,54652864,proximal,8147
ENSG00000238018.2,L1MC5,L1,chr2,54661011,54680045,54671404,54671609,overlap,0
ENSG00000238018.2,HAL1M8,L1,chr2,54661011,54680045,54671788,54671893,overlap,0
ENSG00000238018.2,L1MD2,L1,chr2,54661011,54680045,54671889,54672549,overlap,0
ENSG00000238018.2,L1M8,L1,chr2,54661011,54680045,54672570,54672757,overlap,0
ENSG00000238018.2,L1ME4c,L1,chr2,54661011,54680045,54678545,54678747,overlap,0
ENSG00000238018.2,L1MC4,L1,chr2,54661011,54680045,54684234,54685188,proximal,4189
ENSG00000238018.2,L1ME4b,L1,chr2,54661011,54680045,54690400,54690681,proximal,10355
ENSG00000238018.2,L1MC5a,L1,chr2,54661011,54680045,54690885,54690941,proximal,10840
ENSG00000238018.2,L1MA3,L1,chr2,54661011,54680045,54693966,54694774,proximal,13921
ENSG00000238018.2,L1MA3,L1,chr2,54661011,54680045,54695093,54696544,proximal,15048
ENSG00000238018.2,L1MA3,L1,chr2,54661011,54680045,54696848,54698383,proximal,16803
ENSG00000238018.2,L1MA3,L1,chr2,54661011,54680045,54699891,54703663,proximal,19846
ENSG00000238018.2,L1MB8,L1,chr2,54661011,54680045,54707164,54707246,proximal,27119
ENSG00000238018.2,L1MC5,L1,chr2,54661011,54680045,54711150,54711696,proximal,31105
ENSG00000238018.2,L1MC5a,L1,chr2,54661011,54680045,54711819,54712272,proximal,31774
ENSG00000238018.2,L1MB8,L1,chr2,54661011,54680045,54715742,54716048,proximal,35697
ENSG00000238018.2,L1MB8,L1,chr2,54661011,54680045,54716305,54716842,proximal,36260
ENSG00000238018.2,HAL1b,L1,chr2,54661011,54680045,54717603,54717841,proximal,37558
ENSG00000238018.2,L1MC5a,L1,chr2,54661011,54680045,54717867,54718577,proximal,37822
ENSG00000238018.2,HAL1b,L1,chr2,54661011,54680045,54719133,54719855,proximal,39088
ENSG00000288980.1,L1MA3,L1,chrX,15276874,15278656,15236656,15237052,proximal,39822
ENSG00000288980.1,L1ME3B,L1,chrX,15276874,15278656,15254983,15255662,proximal,21212
ENSG00000288980.1,L1MB8,L1,chrX,15276874,15278656,15261779,15262414,proximal,14460
ENSG00000288980.1,L1ME4a,L1,chrX,15276874,15278656,15263867,15263973,proximal,12901
ENSG00000288980.1,L1ME4a,L1,chrX,15276874,15278656,15264416,15264435,proximal,12439
ENSG00000288980.1,L1ME3G,L1,chrX,15276874,15278656,15271318,15271429,proximal,5445
ENSG00000288980.1,L1ME3G,L1,chrX,15276874,15278656,15271724,15272008,proximal,4866
ENSG00000288980.1,L1MD2,L1,chrX,15276874,15278656,15272016,15272246,proximal,4628
ENSG00000288980.1,L1MC4,L1,chrX,15276874,15278656,15274585,15274957,proximal,1917
ENSG00000288980.1,L1MC4,L1,chrX,15276874,15278656,15275587,15275724,proximal,1150
ENSG00000288980.1,L1ME4c,L1,chrX,15276874,15278656,15276844,15276998,overlap,0
ENSG00000288980.1,L1M,L1,chrX,15276874,15278656,15278821,15278950,proximal,165
ENSG00000288980.1,L1MA5,L1,chrX,15276874,15278656,15279917,15280581,proximal,1261
ENSG00000288980.1,L1MA5,L1,chrX,15276874,15278656,15280581,15280904,proximal,1925
ENSG00000288980.1,L1P2,L1,chrX,15276874,15278656,15293802,15293848,proximal,15146
ENSG00000288980.1,L1PA5,L1,chrX,15276874,15278656,15293849,15294036,proximal,15193
ENSG00000288980.1,L1M1,L1,chrX,15276874,15278656,15296747,15297010,proximal,18091
ENSG00000288980.1,L1MD3,L1,chrX,15276874,15278656,15300613,15300851,proximal,21957
ENSG00000288980.1,L1ME4b,L1,chrX,15276874,15278656,15300899,15300948,proximal,22243
ENSG00000288980.1,L1ME4b,L1,chrX,15276874,15278656,15301262,15301325,proximal,22606
ENSG00000288980.1,L1MC4,L1,chrX,15276874,15278656,15304341,15304480,proximal,25685
ENSG00000288980.1,L1MC4,L1,chrX,15276874,15278656,15304509,15304610,proximal,25853
ENSG00000288980.1,L1MC4,L1,chrX,15276874,15278656,15304859,15305501,proximal,26203
ENSG00000288980.1,L1MC4,L1,chrX,15276874,15278656,15305493,15305573,proximal,26837
ENSG00000288980.1,L1PA12,L1,chrX,15276874,15278656,15305762,15306319,proximal,27106
ENSG00000288980.1,L1ME3A,L1,chrX,15276874,15278656,15307220,15307318,proximal,28564
ENSG00000288980.1,L1ME3A,L1,chrX,15276874,15278656,15307657,15307891,proximal,29001
ENSG00000293268.1,L1M5,L1,chr3,101686827,101713301,101642259,101642483,proximal,44344
ENSG00000293268.1,L1M5,L1,chr3,101686827,101713301,101643111,101643135,proximal,43692
ENSG00000293268.1,L1M5,L1,chr3,101686827,101713301,101643828,101643989,proximal,42838
ENSG00000293268.1,L1M5,L1,chr3,101686827,101713301,101644912,101644964,proximal,41863
ENSG00000293268.1,L1MEh,L1,chr3,101686827,101713301,101645446,101645598,proximal,41229
ENSG00000293268.1,L1MEd,L1,chr3,101686827,101713301,101645953,101646170,proximal,40657
ENSG00000293268.1,L1MEd,L1,chr3,101686827,101713301,101646465,101646678,proximal,40149
ENSG00000293268.1,L1M4,L1,chr3,101686827,101713301,101653650,101653841,proximal,32986
ENSG00000293268.1,L1MB8,L1,chr3,101686827,101713301,101654503,101654559,proximal,32268
ENSG00000293268.1,L1MC5,L1,chr3,101686827,101713301,101657548,101657650,proximal,29177
ENSG00000293268.1,L1PB1,L1,chr3,101686827,101713301,101658011,101658210,proximal,28617
ENSG00000293268.1,L1PB1,L1,chr3,101686827,101713301,101658630,101658903,proximal,27924
ENSG00000293268.1,HAL1,L1,chr3,101686827,101713301,101660695,101660950,proximal,25877
ENSG00000293268.1,HAL1,L1,chr3,101686827,101713301,101661254,101662028,proximal,24799
ENSG00000293268.1,HAL1,L1,chr3,101686827,101713301,101663376,101663506,proximal,23321
ENSG00000293268.1,HAL1,L1,chr3,101686827,101713301,101663968,101664086,proximal,22741
ENSG00000293268.1,HAL1,L1,chr3,101686827,101713301,101664102,101664360,proximal,22467
ENSG00000293268.1,L1MC5a,L1,chr3,101686827,101713301,101667347,101667438,proximal,19389
ENSG00000293268.1,L1MA5,L1,chr3,101686827,101713301,101667757,101668353,proximal,18474
ENSG00000293268.1,L1MA5,L1,chr3,101686827,101713301,101668635,101668804,proximal,18023
ENSG00000293268.1,L1MC4a,L1,chr3,101686827,101713301,101681389,101681482,proximal,5345
ENSG00000293268.1,L1MC4a,L1,chr3,101686827,101713301,101681479,101681574,proximal,5253
ENSG00000293268.1,L1MB4,L1,chr3,101686827,101713301,101684818,101684870,proximal,1957
ENSG00000293268.1,L1MB4,L1,chr3,101686827,101713301,101684976,101685245,proximal,1582
ENSG00000293268.1,L1MC5,L1,chr3,101686827,101713301,101702759,101702902,overlap,0
ENSG00000293268.1,L1MC5,L1,chr3,101686827,101713301,101703201,101703251,overlap,0
ENSG00000293268.1,L1MC5,L1,chr3,101686827,101713301,101705471,101705579,overlap,0
ENSG00000293268.1,L1ME2z,L1,chr3,101686827,101713301,101705670,101706073,overlap,0
ENSG00000293268.1,L1ME2z,L1,chr3,101686827,101713301,101706368,101706568,overlap,0
ENSG00000293268.1,L1ME2z,L1,chr3,101686827,101713301,101706889,101706922,overlap,0
ENSG00000293268.1,L1ME2z,L1,chr3,101686827,101713301,101707412,101707505,overlap,0
ENSG00000293268.1,L1ME4b,L1,chr3,101686827,101713301,101718765,101718957,proximal,5464
ENSG00000293268.1,L1PA7,L1,chr3,101686827,101713301,101735395,101739625,proximal,22094
ENSG00000293268.1,L1PA7,L1,chr3,101686827,101713301,101739917,101740589,proximal,26616
ENSG00000293268.1,L1PA7,L1,chr3,101686827,101713301,101740888,101741759,proximal,27587
ENSG00000293268.1,L1PA7,L1,chr3,101686827,101713301,101742070,101742746,proximal,28769
ENSG00000293268.1,L1ME3B,L1,chr3,101686827,101713301,101742857,101742962,proximal,29556
ENSG00000293268.1,L1ME3B,L1,chr3,101686827,101713301,101743246,101743338,proximal,29945
ENSG00000293268.1,L1M5,L1,chr3,101686827,101713301,101743695,101743721,proximal,30394
ENSG00000293268.1,L1M5,L1,chr3,101686827,101713301,101744020,101744250,proximal,30719
ENSG00000293268.1,L1MC5a,L1,chr3,101686827,101713301,101745572,101745689,proximal,32271
ENSG00000293268.1,L1PA3,L1,chr3,101686827,101713301,101745762,101746252,proximal,32461
ENSG00000293268.1,L1PA3,L1,chr3,101686827,101713301,101746252,101747211,proximal,32951
ENSG00000293268.1,L1PA3,L1,chr3,101686827,101713301,101748996,101750447,proximal,35695
ENSG00000293268.1,L1PA3,L1,chr3,101686827,101713301,101750444,101754042,proximal,37143
ENSG00000293268.1,L1MC5,L1,chr3,101686827,101713301,101754187,101754487,proximal,40886
ENSG00000293268.1,L1MC5,L1,chr3,101686827,101713301,101754712,101754896,proximal,41411
ENSG00000293268.1,L1ME3G,L1,chr3,101686827,101713301,101763276,101763407,proximal,49975
ENSG00000289045.1,L1ME3E,L1,chr6,149497715,149498326,149457885,149458092,proximal,39623
ENSG00000289045.1,L1ME3E,L1,chr6,149497715,149498326,149458430,149458543,proximal,39172
ENSG00000289045.1,L1ME3E,L1,chr6,149497715,149498326,149458602,149459200,proximal,38515
ENSG00000289045.1,HAL1ME,L1,chr6,149497715,149498326,149459406,149459503,proximal,38212
ENSG00000289045.1,HAL1ME,L1,chr6,149497715,149498326,149459737,149459851,proximal,37864
ENSG00000289045.1,L1ME4b,L1,chr6,149497715,149498326,149476152,149476223,proximal,21492
ENSG00000289045.1,L1M5,L1,chr6,149497715,149498326,149477016,149477085,proximal,20630
ENSG00000289045.1,L1PA15,L1,chr6,149497715,149498326,149480277,149480481,proximal,17234
ENSG00000289045.1,L1MB3,L1,chr6,149497715,149498326,149483312,149483635,proximal,14080
ENSG00000289045.1,L1MB3,L1,chr6,149497715,149498326,149483850,149483993,proximal,13722
ENSG00000289045.1,L1ME3Cz,L1,chr6,149497715,149498326,149489025,149489323,proximal,8392
ENSG00000289045.1,L1M5,L1,chr6,149497715,149498326,149489608,149489693,proximal,8022
